id,title,description,duration,price,teacher_id,cover_image_url,created_at,updated_at,vimeo_url,focus,equipment,card_bg_video,seo_title,seo_meta_description,is_featured,is_free
8259f252-311f-4e30-a6b4-519fbb2014e5,Welcoming the Goddess Kali,"Curious about the Goddess Kali? She is a symbol for the wild feminine that invites us into the realm of mystery, ferocity and the unknown.<br/>Get to know her fierce energy by practicing a flow that evokes her qualities. Enjoy a strong flow with the Great Mother!",20,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Kali-Practice-COVER.jpg,2025-03-13 13:15:32.2834+00,2025-03-13 13:15:32.2834+00,https://player.vimeo.com/video/961971035,"Strength, Empowering",,,,Curious about the Goddess Kali? She is a symbol for the wild feminine that invites us into the realm of mystery. Vinyasa style yoga class.,false,false
8477d666-d0ff-4c66-bfb5-cd5e6a4b20e6,Support Yourself,"Uncovering a deep passive stretch whilst finding the balancing and healing properties that arise in stillness, is the beauty of this simple and potent practise.Comfy and warm clothes recommended.Beginner friendly.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/support-yourself-350x350-1.jpg,2025-03-13 13:15:21.604541+00,2025-03-13 13:15:21.604541+00,https://player.vimeo.com/video/411036670,"Stretch, Calm, Balance",,,40min Yin Yoga Class | Support Yourself By The Fold Online,"Women, experience Support Yourself by The Fold Online. Uncover deep passive stretches and healing in stillness. Comfy, warm clothes recommended. Beginner-friendly.",false,false
84c3697d-c3c8-4f01-9373-a7dc5e3867dc,"Short, Strong & Sweaty","This energising flow will help you feel ready and rearing to go. We will warm up the entire body in a short amount of time, with a focus on prepping for inversions. <br />Expect some spicy shoulder and core strengtheners. Let's go!",20,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/short-strong-sweaty-Cover.jpg,2025-03-13 13:15:28.020646+00,2025-03-13 13:15:28.020646+00,https://player.vimeo.com/video/815509320,"Strength, Shoulders, Inversions",,https://thefold.s3.ap-southeast-2.amazonaws.com/Short-Strong-Sweaty-Janet.mp4,"Short, Strong & Sweaty - The Fold Online","Get ready to feel energized with Short, Strong & Sweaty on The Fold Online. Warm up your body and prep for inversions with spicy shoulder and core strengtheners. Let's go!",true,false
85235e78-974c-4a56-b21f-1e3ee52c51cc,Rinse & Repeat,Combining repetitive conditioning poses to strengthen the body and adding in balance and twists to rinse the trunk.,30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-rince-n-repeat.jpg,2025-03-13 13:15:22.232325+00,2025-03-13 13:15:22.232325+00,https://player.vimeo.com/video/420997357,"Core, Heat, Strength",,,30 Min Yoga Class | Rinse & Repeat by The Fold Online,"Women's Rinse & Repeat Yoga Class: Strengthen your body with repetitive conditioning poses, balance, and twists to rinse the trunk in this 30-minute session.",false,false
85853fb6-05dd-4ebc-83b3-a82e724e1272,Embody Your Creativity - Sacral Chakra,"The second practice of Amy's 7 part chakra series.<br /><br />A flow practice focusing on the sacral chakra to embody fluid movement and flow. Embrace your creativity on the mat with hip-opening postures and tap into intuition, offering spaces of freedom.<br />Expect external rotation of the hip and hip extension to unblock stuck energy. This practice will be challenging yet playful to invite joy back into your day.",30,,fc716140-f312-4b2c-ab4b-5e12ccae8772,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/sacral_chakra_COVER.jpg,2025-03-13 13:15:28.179771+00,2025-03-13 13:15:28.179771+00,https://player.vimeo.com/video/821239459,"Hip Opening, Balancing, Flow",,https://thefold.s3.ap-southeast-2.amazonaws.com/Sacral-Chakra-Amy.mp4,Embody Your Creativity - Sacral Chakra - The Fold Online,"Tap into creativity with Embody Your Creativity - Sacral Chakra on The Fold Online. Fluid movement, hip opening, and intuition exploration await.",false,false
861431d9-2f52-47bc-b7eb-d144189e0b38,Meditation for Sadness,"There are so many layers and complexities to our sadness that are worthy of our attention and care. This meditation is an opportunity to sit with your sadness and listen to its wisdom. <br/>Being in the midst of feeling this emotion can be intense and lonely, but our time together will hold you in a supportive space to get curious and quiet.",20,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Meditation-For-Sadnes-Cover2.jpg,2025-03-13 13:15:30.052513+00,2025-03-13 13:15:30.052513+00,https://player.vimeo.com/video/891824413,"Grounding, Calming, Supportive",,https://thefold.s3.ap-southeast-2.amazonaws.com/meditation-for-sadness-400x400-1.mp4,Meditation for Sadness By Steph Wall | The Fold Online,Online Meditation class by Steph. This meditation is an opportunity to sit with your sadness and listen to its wisdom.,false,false
883485bf-f513-462f-a257-1da3143ce5a2,Third Eye Meditation,"The 6th practice of Amy's 7 part chakra series. <br />A guided seated meditation to stimulate the third eye (space between the eye brows) and tap into your wisdom and intuition. We will begin with Nadi Shodhana, alternate breathing technique to invite the body into stillness. <br />Using affirmations to develop your inner wisdom and build trust you are on the right path. ",10,,fc716140-f312-4b2c-ab4b-5e12ccae8772,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/third_eye_meditation-COVER.jpg,2025-03-13 13:15:28.713533+00,2025-03-13 13:15:28.713533+00,https://player.vimeo.com/video/826133809,"Pranayama, Grounding, Meditation",,,Third Eye Meditation by Amy Baxter - Thefold Online,Meditation practise by Amy Baxter. A guided seated meditation to stimulate the third eye and tap into your wisdom and intuition.,false,false
88546b70-7dea-4c49-826e-d31262b0291e,Cool Down - Pitta flow,"If you’re feeling a little agitated, hot, and bothered, this practice is for you. Full of forward folds to calm the mind and soothe the nerves. Drawing on the wisdom of Ayurveda, this practice is designed to bring a little more balance into your life.",40,,d6367e6e-c7f5-4c3a-9980-b97187895912,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cool-Down-Pitta-Flow-Cover.jpg,2025-03-13 13:15:26.660936+00,2025-03-13 13:15:26.660936+00,https://player.vimeo.com/video/787049417,"Calming The Mind, Forward Folds",,,20 min Online Yoga Class | Cool Down - Pitta flow by Alice,"Cool Down - Pitta Flow by Alice: Feeling agitated? This practice soothes with forward folds, drawing on Ayurveda wisdom for balance and calmness.",false,false
89c36cbd-e5f9-45ce-a096-c7b834f048f8,AM Yin,"There are a million physical, energetic and emotional reasons you could feel like Yin in the morning.. Listen In.Slow down, tune in as we oil the hip joins, rinse the spine and clear the cobwebs in the energetic body in preparation to take on the day.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/AM-Yin.jpg,2025-03-13 13:15:23.271152+00,2025-03-13 13:15:23.271152+00,https://player.vimeo.com/video/453275963,"Hip Opening, Benefits Digestion, Lower Spine Decompression",,,25-Minute Online Yoga Class for Women | AM Yin,"Women, tune in to AM Yin, a 25-minute online yoga class. Slow down, oil the hip joints, rinse the spine, and clear the cobwebs in preparation to take on the day.",false,false
8a2d4944-5262-45d1-ba47-17725e475277,How to Nourish Your Fertility Masterclass,"Have you started thinking about your fertility? </br>
In this masterclass, you will get to know your fertility better - what it is, how it changes and what you can do to nurture it. </br>
Learning about fertility is something that should be more widely discussed, but so often, we've not been given this crucial knowledge. Empower yourself with tips and strategies on how to contribute positively to your fertility using nutrition and lifestyle.</br></br>

We will dive into:</br>
What is fertility? AMH, is this ‘fertility’? The factors affecting fertility – female and male. The egg life cycle. The sperm life cycle. How you can make a positive contribution with your nutrition. How you can make a positive contribution to your lifestyle. Take control of your fertility (track your cycle, involve your partner in the journey, stay on top of testing), & much more.",60,,eb9c8889-0e68-4178-81fd-5d661e93356b,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/How-to-Nourish-Your-Fertility-With-Monique-Cormack-COVER.jpg,2025-03-13 13:15:28.944974+00,2025-03-13 13:15:28.944974+00,https://player.vimeo.com/video/860909217,"Nutrition, Lifestyle, Fertility",,,How to Nourish Your Fertility - The Fold Online,Live Webinar - 22nd of March 6:15 pm | The Moon offers us a routine reminder that life operates in cycles. Just as day turns to night and...,false,true
8c8ea9a3-eee0-415a-bed2-0b5a0f7069bd,Intentional Morning,"Use this practice to create the space for you to unfold into your day with intention, presence and mindfulness.<br/>
By starting your day off connected to your breath, your body and your wise self, we give ourselves the opportunity to make the mundane become magic. This flow includes lots of feel good movement for first thing in the morning including hip openers and twists. We will conclude our practice with pranayama and meditation.<br/><br/>
Two blocks will be helpful for class.",30,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Intentional-Morning-COVER.jpg,2025-03-13 13:15:33.364732+00,2025-03-13 13:15:33.364732+00,https://player.vimeo.com/video/1045260998,"Breath, Hip Opening, Twists",,,,"Transform your morning routine with mindful yoga, hip openers, and meditation. A gentle flow to awaken your body and bring intention to your day.",true,false
8dc0a8ec-7e09-4a68-969e-376029cd5527,Slow Flow For Sadness,"The feeling of sadness can be heavy, lonely, intense and hard. <br/>By moving our bodies together, we can transform and shift this emotion into wisdom. The intention of this practice is not to turn away from or try to get rid of our sadness but rather to deepen in, listen to and acknowledge this profound teacher. <br/><br/>Expect a gentle, fluid class to support your soul.",40,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Slow-flow-for-sadness-Cover.jpg,2025-03-13 13:15:30.094468+00,2025-03-13 13:15:30.094468+00,https://player.vimeo.com/video/903914279,"Full Body, Calming, Emotion Shift",,https://thefold.s3.ap-southeast-2.amazonaws.com/slow-flow-for-sadness-400x400-1.mp4,Slow Flow For Sadness by Steph Wall | The Fold Online,"Slow Flow Online Yoga Class | By moving our bodies together, we can transform sadness and shift this emotion into wisdom.",false,false
8e9b78d9-d15f-4238-90f6-0a008447777e,Core Burn,A short and spicy core sequence. Taking you through boat and bicycle variations... and dolphin... always dolphin! Add it in to your everyday ritual for a little heat.,20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Core-Burn.jpg,2025-03-13 13:15:21.813295+00,2025-03-13 13:15:21.813295+00,https://player.vimeo.com/video/414254875,"Core, Heating",,,Core Burn | The Fold Online,"Women, experience Core Burn by The Fold Online. A short and spicy core sequence featuring boat, bicycle, and dolphin variations. Add it to your everyday ritual for a little heat.",false,false
8ee63c4f-17a5-48d0-a29a-07ffba253828,Universe Flow,"A flow inspired by Mother Nature & the Universe. We are part of nature and in no way different. On the program: Breath of the Season, Moon & Sun Salutations followed by a mandala flow mimicking the continuous cycle of life. A practice that will make you travel all around your mat, challenge coordination and create new brain pathways. ",40,,fe15a6d2-1dba-4f4b-a603-b1f5cf7aed4d,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Universe-Flow-cover.jpg,2025-03-13 13:15:26.954646+00,2025-03-13 13:15:26.954646+00,https://player.vimeo.com/video/794750751,Body Flow,,,Universe Flow - The Fold Online,"Experience ""Universe Flow"" on The Fold Online. Connect with nature through Breath of the Season, Moon & Sun Salutations, and a mandala flow.",false,false
8ffef6be-a1d9-4a22-a3b8-a50831e005d4,Opening Up The Tight Spots - Shoulders,"Do you hunch over a device all day, does stress take a toll on your upper back, neck and shoulders? Place these openers and stretches into your daily routine / practice and feel your body saying Thank you.",20,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Opening-up-the-tight-spots-Shoulders.jpg,2025-03-13 13:15:21.734578+00,2025-03-13 13:15:21.734578+00,https://player.vimeo.com/video/412281325,"Shoulders Open, Stretch",,,Opening up the Tight Spots - Shoulders | The Fold Online,"Women, relieve upper back, neck, and shoulder stress with these openers and stretches by The Fold Online. Incorporate into your daily routine",false,false
930513ca-1a85-4b30-bd2f-808ae53928ee,Mastering Your Hormones After 35,"Christiana will take us through an informative and transformative Masterclass about Nutrition for Mastering your Hormones after 35.
<br/><br/>
<strong>In this Masterclass, Christiana will cover:</strong><br/>
• The critical elements of your cycle and the hormonal shifts that happen after 35 years old.<br/>
• Help understand the shift in hormones through your 30s and 40s.<br/>
• Why gut and liver health are essential for hormonal balancing, energy conservation and maintaining a healthy weight.<br/>
• Top 7 nutrients to support hormonal balancing after 35 and foods to include in your diet.<br/>
• Foods to support better sleep and stress reduction. Lifestyle shifts to help harness your hormones.<br/><br/>
She'll decode your body's symptoms, such as increased irritability, fatigue, hot flashes and insomnia, providing practical solutions to restore your energy and vitality.",60,,3b94ce85-be4a-4cf8-95b9-948a08a4d1bf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Christiana-Mastering-Your-Hormones-After-35-v2.jpg,2025-03-13 13:15:30.826959+00,2025-03-13 13:15:30.826959+00,https://player.vimeo.com/video/942517444,"Hormonal Balance, Nutrition",,,Mastering Your Hormones After 35 - The Fold Online,Our essential self is nurtured by the regular practice of rest. Prioritising self care into our daily routines often goes overlooked.,true,true
938722b2-3342-4e78-898b-69cba54e8afb,Cyclical Living,"Join me in this video class where we will explore cyclical living for all women, not just those focused solely on the menstrual cycle. 
<br /><br />
As a practitioner working with women, I have noticed that many women are navigating their own unique cycles, including those who are pregnant, on a conception journey, not ovulating, not currently bleeding, entering menopause, navigating menopause, or have already experienced menopause. 
It's essential to consider and address the needs of all women, regardless of where they are in their cycle. 
<br /><br />
Let's dive deeper into this topic and empower ourselves with knowledge and understanding.",10,,54d1b816-e109-4c42-ae34-3e55b84a4168,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/01-cyclical-living-Cover.jpg,2025-03-13 13:15:28.513916+00,2025-03-13 13:15:28.513916+00,https://player.vimeo.com/video/826631818,Cyclical Living,,,Cyclical Living - The Fold Online,"Cyclical Living - The Fold Online: Empower yourself with insights into women's diverse cycles, from conception to menopause, in this enlightening video class.",false,false
949a4b48-bfbb-4359-b314-74a80ec0a251,Autumn Altar,"Transition your practice with the seasons, this class focuses on deep breaths expanding into the lungs and rinsing action to aid digestion as we shift from Summer to autumn. We flow steadily then make our way to the earth grounding and continuing to uncover internal space.",60,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Autumn-Altar.jpg,2025-03-13 13:15:24.615222+00,2025-03-13 13:15:24.615222+00,https://player.vimeo.com/video/529323045,"Forward folds, Digestion, Grounding",,,Women's Autumn Altar Yoga Class | 50 Minutes,"Dive into the transformative energies of the season with our Autumn Altar Yoga Class, guiding you through grounding flows and internal",false,false
94a219ab-4a0e-428c-824d-3ed4a6ee70c8,Prenatal Back Strength & Posture,This class is looking at strengthening your back muscles and arms to improve overall posture and keep you pain free.,20,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/prenatal-back-strength-posture.jpg,2025-03-13 13:15:30.909862+00,2025-03-13 13:15:30.909862+00,https://player.vimeo.com/video/927685459,"Strength, Posture, Pain Free",,,Prenatal Back Strength & Posture Pilates with Pascale - The fold,This class is looking at strengthening your back muscles and arms to improve overall posture and keep you pain free.,false,false
94c90b6f-6c86-4c2c-bacd-5fb95a530b77,"Drop It Like It’s Hot, Yogi Squat",Lively up your Salutations with hints of hip opening via squat variations and build that inner heat.Short and sweet ( kinda) but packs a punch.,30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Vinyasa-030.png,2025-03-13 13:15:25.055544+00,2025-03-13 13:15:25.055544+00,https://player.vimeo.com/video/553644434,"Hip opening, Heat building, Vinyasa",,,"Drop It Like It’s Hot, Yogi Squat - 30 Min Yoga Class",Salutations with hints of hip opening via squat variations and build that inner heat.Short and sweet ( kinda) but packs a punch.,false,false
96e35963-cc69-48cb-b37f-5f9ebaf52e22,Total Body Gliders,This class is set to challenge total body strength using the gliders to create a dynamic workout.,30,,e47f3da7-00fe-47eb-ac53-3245adb5963f,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/The-Fold-total-body-gliders-low.jpg,2025-03-13 13:15:30.511125+00,2025-03-13 13:15:30.511125+00,https://player.vimeo.com/video/917102444,"Total Body, Stability, Strenght",,,Total Body Gliders - Pilates with Pascale,This online pilates class is set to challenge total body strength using the gliders to create a dynamic workout. Practise with Pascale.,false,false
9943b879-070a-4c57-943b-aa5183c3fd42,Yin For Immunity,"This is a yin class for immunity. The perfect class for when you feel a little under the weather or simply want to retreat to your safe space and create a sense of protection. We will focus on opening the lungs and chest to find more ease in our breathing. Grab your pillows, blankets, tissues and tea for this cosy, nourishing yin practice.",30,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/yin_for_immunity-Cover.jpg,2025-03-13 13:15:27.760194+00,2025-03-13 13:15:27.760194+00,https://player.vimeo.com/video/813751278,"Yin, Lungs, Chest Opening",,,Yin For Immunity - The Fold Online,"Join Yin For Immunity on The Fold Online. Perfect when feeling under the weather. Open your lungs and chest for easier breathing in this cozy, nourishing practice.",false,false
99d9ca33-2bb3-4dd0-bafe-340724462462,Egg Freezing: A Smart Move or False Security?,"Egg freezing has become one of the fastest-growing trends in reproductive health, but is it the right option for you? This 45-minute masterclass will give you the knowledge you need to make an informed decision.<br/>
The masterclass will include a look at egg freezing and why its popularity has surged in recent years. The key questions every woman should ask before freezing her eggs—including success rates, age considerations, costs, and the realities of the process.<br/>
If you decide to move forward, preparation is key. You’ll learn how optimise egg quality, and ensure you’re in the best possible position for success, should you need to use those eggs. <br/>
By the end of this session, you’ll have a clear understanding of whether egg freezing aligns with your goals and, if so, how to do it in the most effective way.
<br/><br/>
❋ Uncover the explosive growth of egg freezing in reproductive health.<br/>
❋ Learn critical questions to ask before freezing your eggs.<br/>
❋ Master strategies to optimize your egg quality.<br/>
❋ Get a personalized roadmap for fertility planning.<br/>
❋ Demystify the entire egg freezing process from start to finish.<br/>",60,,d06c4332-9f66-4436-97d2-51e2ff450e73,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes//Egg-Freezing-A-Smart-Move-or-False-Security-Masterclass.jpg,2025-03-26 01:39:57.336063+00,2025-03-26 01:39:57.336063+00,https://player.vimeo.com/video/1069423378,"Egg Freezing, Reproductive Health",,,"Egg Freezing, Smart Move or False Security. With Jenna McDonald","Unlock the secrets of egg freezing in this comprehensive masterclass. Learn success rates, costs, and key considerations to make an informed reproductive health decision.",false,true
9a185653-63ab-416c-b50d-f344e10141f6,A Practise To Ease The Pain,"For anyone suffering chronic pain or debilitating Endo flare-ups as well as those dealing with the difficulty of PMS, cramping and menstrual discomfort.

Ease your physical being through this offering of gentle poses that increase circulation and opening through the pelvic area and supports your reproductive and digestive systems.

We uncover attentiveness to breath as a tool to unravel tension in the body and to manage the stress that builds as we try to battle the pain we are experiencing.",40,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-A-Practise-To-Ease-The-Pain.jpg,2025-03-13 13:15:24.406351+00,2025-03-13 13:15:24.406351+00,https://player.vimeo.com/video/519806295,"Increasing Circulation, Aids Digestion, Stress Relief",,,40min Yin Yoga Class | A Practise To Ease The Pain By Alice Browning,"Join Alice Browning for a 40min Yin Yoga class designed to ease pain. Take a moment to relax and bask in the wisdom of Jo Lincolne, enhancing your practice.",false,false
9bd3b821-b361-4548-b9e9-c17e5d339549,Pelvis & Bridge Workshop,"Let’s build awareness on the pelvic floor strength and mobility helping you with posture, spinal articulation, and alignement. We work with the pelvic clock exercise before finding the pilates bridge - that differs from the bridge that we regularly find in a yoga practice as a heart opener. 

Consider this 10’ workshop as a good starting point to your pilates journey.",20,,fe15a6d2-1dba-4f4b-a603-b1f5cf7aed4d,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/pelvis-and-bridge-pilates-cover.jpg,2025-03-13 13:15:26.911784+00,2025-03-13 13:15:26.911784+00,https://player.vimeo.com/video/794717088,"Pelvis Mobility, Improve Technique",,,Pelvic Mobility Workshop - The Fold Online,"Join the ""Pelvic Mobility Workshop"" on The Fold Online. Enhance pelvic floor strength, posture, and spinal alignment with pelvic clock exercises and the Pilates bridge.",false,false
9d1b99a3-4c0d-4950-a05c-ecad1a440847,Flow Like A Snake,"Snakes are so much more than just creepy-crawly, scary pests. They are the embodiment of the dark feminine. We have so much to learn from these beings and they have so much to share with us.As we move with grace, ease and flow, we will start to open our hearts and minds to the wisdom of snakes.",40,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Kali-Collective-Vinyasa.jpg,2025-03-13 13:15:25.832042+00,2025-03-13 13:15:25.832042+00,https://player.vimeo.com/video/595250945,"Fluid, Playful, Spinal Mobility",,,Steph Wall | 35min Vinyasa Online Yoga Class | Flow Like A Snake,"As we move with grace, ease and flow, we will start to open our hearts and minds to the wisdom of snakes...",false,false
a1db05e3-76bf-42df-a39a-6b319b0b6f1f,Motion of the Ocean flow,"This is one of those flows that you crave after being stagnant, to have each breath inspire a movement, and to get lost in its repetitive state.
Featuring a host of side stretching, balance and strength",60,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/cover-Motion-of-the-Ocean-flow.jpg,2025-03-13 13:15:23.436427+00,2025-03-13 13:15:23.436427+00,https://player.vimeo.com/video/479205129,"Side Stretching, Twisting, Strength",,,Online Yoga Class for Women | Motion of the Ocean Flow,"Women, join the Motion of the Ocean Flow online yoga class. Reinvigorate after stagnation with breath-inspired movements, side stretching",false,false
a2c4eb7a-d1d2-4413-bf8c-1afae651c266,Body Connection & Food Freedom Masterclass,"Within this masterclass Sammie will be taking you through a live coaching session, focusing on the foundational tools and strategies to help you to understand and effectively navigate the behaviours that lead us to experience disconnect with our bodies & restriction with food.

To experience differently, we need to learn to do differently, and this is what this masterclass is all about. When we understand the patterns that create our presenting experiences, we get clear on how to change them in our present. This masterclass aims to offer you the foundation to learn the skills to confidently navigate times of discomfort with a choice that leads you to respect yourself and your body, to access greater presence, connection & joy with how you choose to move and nourish without guilt taking over, and most importantly to create the confidence, to think, choose and decide what is best for yourself & your ever-changing individual needs, without the external world impacting your peace.

Creating a foundation that your future self will be thankful for. Have pen & paper ready!

<strong style=""color: #582b20;"">Within this masterclass Sammie will be covering 5 essential areas</strong><br/>
❋ Understanding & navigating Emotional Eating; tools to access joy, content & presence with food.
❋ Learning to create personal health Boundaries; to feel confident in choosing what is right for you, whilst around the influence, actions & opinions of others.
❋ Breaking down “the not enough mindset”; working through comparison patterns, validation & breaking the judgement cycle.
❋ Mindful Emotional Regulation: to manage feelings & experiences of discomfort.",60,,c7bb75bf-915f-403e-9e88-521937cd57cb,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Body-Connection-Food-Freedom-masterclass.jpg,2025-03-13 13:15:31.756345+00,2025-03-13 13:15:31.756345+00,https://player.vimeo.com/video/969276533,"Emotional Eating, Personal Health, Emotional Regulation",,,,Learn the foundational tools to understand and effectively navigate the behaviours that lead us to experience disconnect with our bodies & restriction with food. ,false,true
a3169992-f6b2-4bd2-95c8-e9a46984065f,Yin For Mamas,"This is a restorative practice to give the mamas a bit of self-love. We will work through a couple of supportive postures with props to bring you ease. This class is not about stretching but rather just a time to give back to yourself and find a moment of peace in all the chaos that motherhood brings. 
<br />
Note this is not a traditional yin class, as it's important not to overstretch during the postpartum period. Deep stretching can happen quite easily with the relaxin hormone in your body, which can destabilise your joints, so it's very important to approach any practice with caution.",20,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/yin_for_mamas-Cover.jpg,2025-03-13 13:15:27.936346+00,2025-03-13 13:15:27.936346+00,https://player.vimeo.com/video/816462288,"Restorative, Unwinding",,,Yin For Mamas by Janet - The Fold Online,This is a yin restorative practice to give the mamas a bit of self-love. We will work through a couple of supportive postures with props to bring you ease.,false,false
a40141d3-ace4-4fc4-bc75-a09aa18d0bef,Aid To Sleep Meditation,Trouble sleeping? Try this meditation before bed or whenever you find yourself wide awake when you want to be resting. This meditation can be done lying down or seated. Make sure you are very cosy and in a place where you can fall asleep during/after the meditation. Sleep well angel!,20,,61b08141-e2cc-4c85-9fae-f675dc9704fd,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/meditation-cover.jpg,2025-03-13 13:15:27.249609+00,2025-03-13 13:15:27.249609+00,https://player.vimeo.com/video/803390651,"Sleeping Aid, Calming the nervous system, Unwinding",,,Aid To Sleep Meditation - The Fold Online,"Join ""Aid To Sleep Meditation"" on The Fold Online. Ease into sleep with this calming meditation, suitable for bedtime or whenever you need to rest.",false,false
a615ee73-4f2d-4fa2-ade4-4b9689985cbe,Bathe in Space,"A Yin practice for my womb-en. An invitation in, to space, to feeling, to attention and intention. Both balancing hormonal systems and supporting the natural healing mechanisms of the body here.",30,,635a6b74-a5e3-4c10-a801-e46083dc4dbf,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Yin-031.png,2025-03-13 13:15:25.094729+00,2025-03-13 13:15:25.094729+00,https://player.vimeo.com/video/553666266,"Yin holds, Cultivating balance, Stress management",,,Women's Yin Yoga Class: Bathe In Space | 30 Min,Join The Fold Online for a 30-minute Women's Yin Yoga Class: Bathe In Space. This practice invites you to balance hormonal systems and support natural healing mechanisms.,false,false
a64768f3-ad62-4a73-bc07-b2265e73a677,Mental Body Flow,"Part 3 of the Kosha series.<br/>
Can be practise as a stand alone class or following the series.<br/><br/>
This yoga flow is an exploration of the mental body or manomaya kosha. We use movement, breath and repetition to move away from the reflexive mental chatter and soothe our thoughts, emotions, and perceptions.",60,,7ef137dd-c914-4928-8ab8-cd9b3c93dc47,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cathleen-Santoso-JANET_MANOMAYAKOSHA-Cover.jpg,2025-03-13 13:15:31.502389+00,2025-03-13 13:15:31.502389+00,https://player.vimeo.com/video/944749822,"Flow, Grounding",,https://thefold.s3.ap-southeast-2.amazonaws.com/MANOMAYAKOSHA+GIF.mp4,Mental Body Flow | Online yoga class by Janet Gooding,"We use movement, breath and repetition to move away from the reflexive mental chatter and soothe our thoughts, emotions, and perceptions.",false,false
a6a11bfe-646a-47ae-9860-9acff60c78f0,Stability Slow Flow,"Focuses on all over body, stability and coordination. Great energiser workout.",20,,c8792748-d6ee-43ec-8328-2a348930c221,https://iusmtdsrtmnjctanmruk.supabase.co/storage/v1/object/public/classes/Cover-Stability-Slow-Flow.jpg,2025-03-13 13:15:25.214674+00,2025-03-13 13:15:25.214674+00,https://player.vimeo.com/video/558591725,Stability,,,Women's Full Body Pilates: Stability Slow Flow,"Join Erin for a 20-minute Women's Full Body Pilates session, focusing on stability and coordination. Energize your body with this invigorating workout!",false,false
